"사고다발지FID","사고다발지ID","법정동코드","지점코드","시도시군구명","지점명","사고건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6673593,"2021018","4161034000","41610001  ",경기도 광주시1,경기도 광주시 퇴촌면(도수초교 부근),2,2,0,0,2,0,127.316292233501,37.471718254994,"{""type"":""Polygon"",""coordinates"":[[[127.31898718,37.47171825],[127.3189354,37.47130098],[127.31878204,37.47089975],[127.318533,37.47052996],[127.31819785,37.47020584],[127.31778947,37.46993984],[127.31732354,37.46974219],[127.31681799,37.46962047],[127.31629223,37.46957937],[127.31576648,37.46962047],[127.31526092,37.46974219],[127.314795,37.46993984],[127.31438662,37.47020584],[127.31405147,37.47052996],[127.31380243,37.47089975],[127.31364907,37.47130098],[127.31359729,37.47171825],[127.31364907,37.47213552],[127.31380243,37.47253675],[127.31405147,37.47290653],[127.31438662,37.47323064],[127.314795,37.47349663],[127.31526092,37.47369427],[127.31576648,37.47381598],[127.31629223,37.47385708],[127.31681799,37.47381598],[127.31732354,37.47369427],[127.31778947,37.47349663],[127.31819785,37.47323064],[127.318533,37.47290653],[127.31878204,37.47253675],[127.3189354,37.47213552],[127.31898718,37.47171825]]]}"
6671673,"2021018","4215011100","42150001  ",강원도 강릉시1,강원도 강릉시 포남동(남강초교 부근),2,2,0,0,2,0,128.915087988621,37.768311957931,"{""type"":""Polygon"",""coordinates"":[[[128.91778293,37.76831196],[128.91773115,37.76789635],[128.91757779,37.76749671],[128.91732875,37.7671284],[128.9169936,37.76680557],[128.91658522,37.76654063],[128.9161193,37.76634376],[128.91561375,37.76622252],[128.91508799,37.76618159],[128.91456223,37.76622252],[128.91405668,37.76634376],[128.91359076,37.76654063],[128.91318237,37.76680557],[128.91284722,37.7671284],[128.91259818,37.76749671],[128.91244483,37.76789635],[128.91239304,37.76831196],[128.91244483,37.76872757],[128.91259818,37.7691272],[128.91284722,37.7694955],[128.91318237,37.76981832],[128.91359076,37.77008325],[128.91405668,37.77028011],[128.91456223,37.77040133],[128.91508799,37.77044227],[128.91561375,37.77040133],[128.9161193,37.77028011],[128.91658522,37.77008325],[128.9169936,37.76981832],[128.91732875,37.7694955],[128.91757779,37.7691272],[128.91773115,37.76872757],[128.91778293,37.76831196]]]}"
6673594,"2021018","4273025000","42730001  ",강원도 횡성군1,강원도 횡성군 횡성읍(성북초교 부근),2,2,0,0,2,0,127.991179538106,37.490548952473,"{""type"":""Polygon"",""coordinates"":[[[127.99387448,37.49054895],[127.9938227,37.49013179],[127.99366934,37.48973065],[127.9934203,37.48936096],[127.99308515,37.48903692],[127.99267677,37.48877099],[127.99221085,37.48857338],[127.9917053,37.4884517],[127.99117954,37.48841061],[127.99065378,37.4884517],[127.99014823,37.48857338],[127.98968231,37.48877099],[127.98927392,37.48903692],[127.98893877,37.48936096],[127.98868973,37.48973065],[127.98853637,37.49013179],[127.98848459,37.49054895],[127.98853637,37.49096612],[127.98868973,37.49136725],[127.98893877,37.49173693],[127.98927392,37.49206095],[127.98968231,37.49232688],[127.99014823,37.49252447],[127.99065378,37.49264615],[127.99117954,37.49268724],[127.9917053,37.49264615],[127.99221085,37.49252447],[127.99267677,37.49232688],[127.99308515,37.49206095],[127.9934203,37.49173693],[127.99366934,37.49136725],[127.9938227,37.49096612],[127.99387448,37.49054895]]]}"
6673595,"2021018","4311311500","43113001  ",충청북도 청주시 흥덕구1,충청북도 청주시 흥덕구 봉명동(봉명초교 부근),2,2,0,0,2,0,127.456486497755,36.639441024485,"{""type"":""Polygon"",""coordinates"":[[[127.45918144,36.63944102],[127.45912966,36.63901915],[127.4589763,36.63861349],[127.45872726,36.63823963],[127.45839211,36.63791193],[127.45798373,36.637643],[127.45751781,36.63744316],[127.45701226,36.6373201],[127.4564865,36.63727855],[127.45596074,36.6373201],[127.45545519,36.63744316],[127.45498927,36.637643],[127.45458088,36.63791193],[127.45424573,36.63823963],[127.45399669,36.63861349],[127.45384333,36.63901915],[127.45379155,36.63944102],[127.45384333,36.6398629],[127.45399669,36.64026855],[127.45424573,36.6406424],[127.45458088,36.64097009],[127.45498927,36.64123901],[127.45545519,36.64143884],[127.45596074,36.64156189],[127.4564865,36.64160344],[127.45701226,36.64156189],[127.45751781,36.64143884],[127.45798373,36.64123901],[127.45839211,36.64097009],[127.45872726,36.6406424],[127.4589763,36.64026855],[127.45912966,36.6398629],[127.45918144,36.63944102]]]}"
6673596,"2021018","4511113700","45111001  ",전라북도 전주시 완산구1,전라북도 전주시 완산구 삼천동1가(전주용흥초교 부근),3,3,0,1,2,0,127.113759179144,35.795107015877,"{""type"":""Polygon"",""coordinates"":[[[127.11645412,35.79510702],[127.11640234,35.79468057],[127.11624898,35.7942705],[127.11599994,35.79389258],[127.11566479,35.79356133],[127.11525641,35.79328948],[127.11479049,35.79308747],[127.11428494,35.79296308],[127.11375918,35.79292108],[127.11323342,35.79296308],[127.11272787,35.79308747],[127.11226195,35.79328948],[127.11185356,35.79356133],[127.11151841,35.79389258],[127.11126937,35.7942705],[127.11111602,35.79468057],[127.11106423,35.79510702],[127.11111602,35.79553346],[127.11126937,35.79594352],[127.11151841,35.79632143],[127.11185356,35.79665267],[127.11226195,35.79692451],[127.11272787,35.79712651],[127.11323342,35.79725089],[127.11375918,35.79729289],[127.11428494,35.79725089],[127.11479049,35.79712651],[127.11525641,35.79692451],[127.11566479,35.79665267],[127.11599994,35.79632143],[127.11624898,35.79594352],[127.11640234,35.79553346],[127.11645412,35.79510702]]]}"
6673597,"2021018","4511312300","45113001  ",전라북도 전주시 덕진구1,전라북도 전주시 덕진구 반월동(전주반월초교 부근),1,1,1,0,0,0,127.073080185503,35.874504825538,"{""type"":""Polygon"",""coordinates"":[[[127.07577513,35.87450483],[127.07572335,35.8740788],[127.07556999,35.87366915],[127.07532095,35.87329161],[127.0749858,35.87296069],[127.07457742,35.87268911],[127.0741115,35.8724873],[127.07360594,35.87236303],[127.07308019,35.87232107],[127.07255443,35.87236303],[127.07204887,35.8724873],[127.07158295,35.87268911],[127.07117457,35.87296069],[127.07083942,35.87329161],[127.07059038,35.87366915],[127.07043702,35.8740788],[127.07038524,35.87450483],[127.07043702,35.87493085],[127.07059038,35.8753405],[127.07083942,35.87571803],[127.07117457,35.87604893],[127.07158295,35.8763205],[127.07204887,35.8765223],[127.07255443,35.87664656],[127.07308019,35.87668852],[127.07360594,35.87664656],[127.0741115,35.8765223],[127.07457742,35.8763205],[127.0749858,35.87604893],[127.07532095,35.87571803],[127.07556999,35.8753405],[127.07572335,35.87493085],[127.07577513,35.87450483]]]}"
6671700,"2021018","4689025000","46890001  ",전라남도 완도군1,전라남도 완도군 완도읍(완도중앙초교 부근),2,2,0,0,2,0,126.741364166924,34.321601810776,"{""type"":""Polygon"",""coordinates"":[[[126.74405911,34.32160181],[126.74400733,34.32116759],[126.74385397,34.32075006],[126.74360493,34.32036526],[126.74326978,34.32002798],[126.7428614,34.31975117],[126.74239548,34.31954549],[126.74188992,34.31941883],[126.74136417,34.31937606],[126.74083841,34.31941883],[126.74033286,34.31954549],[126.73986694,34.31975117],[126.73945855,34.32002798],[126.7391234,34.32036526],[126.73887436,34.32075006],[126.738721,34.32116759],[126.73866922,34.32160181],[126.738721,34.32203603],[126.73887436,34.32245355],[126.7391234,34.32283834],[126.73945855,34.32317562],[126.73986694,34.32345241],[126.74033286,34.32365808],[126.74083841,34.32378473],[126.74136417,34.3238275],[126.74188992,34.32378473],[126.74239548,34.32365808],[126.7428614,34.32345241],[126.74326978,34.32317562],[126.74360493,34.32283834],[126.74385397,34.32245355],[126.74400733,34.32203603],[126.74405911,34.32160181]]]}"
6671695,"2021018","4713012600","47130001  ",경상북도 경주시1,경상북도 경주시 동천동(동천초교 부근),2,2,0,1,1,0,129.229277317695,35.847846887625,"{""type"":""Polygon"",""coordinates"":[[[129.23197226,35.84784689],[129.23192048,35.84742072],[129.23176712,35.84701093],[129.23151808,35.84663326],[129.23118293,35.84630223],[129.23077455,35.84603056],[129.23030863,35.84582869],[129.22980308,35.84570438],[129.22927732,35.8456624],[129.22875156,35.84570438],[129.22824601,35.84582869],[129.22778009,35.84603056],[129.2273717,35.84630223],[129.22703655,35.84663326],[129.22678751,35.84701093],[129.22663415,35.84742072],[129.22658237,35.84784689],[129.22663415,35.84827305],[129.22678751,35.84868284],[129.22703655,35.8490605],[129.2273717,35.84939152],[129.22778009,35.84966318],[129.22824601,35.84986504],[129.22875156,35.84998934],[129.22927732,35.85003131],[129.22980308,35.84998934],[129.23030863,35.84986504],[129.23077455,35.84966318],[129.23118293,35.84939152],[129.23151808,35.8490605],[129.23176712,35.84868284],[129.23192048,35.84827305],[129.23197226,35.84784689]]]}"
6671664,"2021018","4717013300","47170001  ",경상북도 안동시1,경상북도 안동시 옥동(영호초교 부근),2,2,0,1,1,0,128.692912693067,36.560283551446,"{""type"":""Polygon"",""coordinates"":[[[128.69560764,36.56028355],[128.69555586,36.55986125],[128.6954025,36.55945517],[128.69515346,36.55908092],[128.69481831,36.55875289],[128.69440992,36.55848368],[128.693944,36.55828364],[128.69343845,36.55816045],[128.69291269,36.55811886],[128.69238694,36.55816045],[128.69188138,36.55828364],[128.69141546,36.55848368],[128.69100708,36.55875289],[128.69067193,36.55908092],[128.69042289,36.55945517],[128.69026953,36.55986125],[128.69021775,36.56028355],[128.69026953,36.56070586],[128.69042289,36.56111193],[128.69067193,36.56148616],[128.69100708,36.56181418],[128.69141546,36.56208338],[128.69188138,36.56228341],[128.69238694,36.56240659],[128.69291269,36.56244818],[128.69343845,36.56240659],[128.693944,36.56228341],[128.69440992,36.56208338],[128.69481831,36.56181418],[128.69515346,36.56148616],[128.6954025,36.56111193],[128.69555586,36.56070586],[128.69560764,36.56028355]]]}"
6671665,"2021018","4888025000","48880001  ",경상남도 거창군1,경상남도 거창군 거창읍(거창초교 부근),2,2,0,1,1,0,127.9096651866,35.688295014904,"{""type"":""Polygon"",""coordinates"":[[[127.91236013,35.68829501],[127.91230835,35.68786799],[127.91215499,35.68745738],[127.91190595,35.68707895],[127.9115708,35.68674725],[127.91116242,35.68647504],[127.9106965,35.68627276],[127.91019094,35.6861482],[127.90966519,35.68610614],[127.90913943,35.6861482],[127.90863388,35.68627276],[127.90816795,35.68647504],[127.90775957,35.68674725],[127.90742442,35.68707895],[127.90717538,35.68745738],[127.90702202,35.68786799],[127.90697024,35.68829501],[127.90702202,35.68872204],[127.90717538,35.68913264],[127.90742442,35.68951106],[127.90775957,35.68984275],[127.90816795,35.69011495],[127.90863388,35.69031722],[127.90913943,35.69044177],[127.90966519,35.69048383],[127.91019094,35.69044177],[127.9106965,35.69031722],[127.91116242,35.69011495],[127.9115708,35.68984275],[127.91190595,35.68951106],[127.91215499,35.68913264],[127.91230835,35.68872204],[127.91236013,35.68829501]]]}"
6671669,"2021018","5011025300","50110001  ",제주특별자치도 제주시1,제주특별자치도 제주시 애월읍(하귀초교 부근),2,2,0,1,1,0,126.401986632278,33.480251615121,"{""type"":""Polygon"",""coordinates"":[[[126.40468158,33.48025162],[126.4046298,33.47981309],[126.40447644,33.47939142],[126.4042274,33.4790028],[126.40389225,33.47866217],[126.40348386,33.47838263],[126.40301794,33.4781749],[126.40251239,33.47804699],[126.40198663,33.4780038],[126.40146087,33.47804699],[126.40095532,33.4781749],[126.4004894,33.47838263],[126.40008102,33.47866217],[126.39974587,33.4790028],[126.39949683,33.47939142],[126.39934347,33.47981309],[126.39929169,33.48025162],[126.39934347,33.48069014],[126.39949683,33.4811118],[126.39974587,33.48150041],[126.40008102,33.48184103],[126.4004894,33.48212056],[126.40095532,33.48232828],[126.40146087,33.48245619],[126.40198663,33.48249938],[126.40251239,33.48245619],[126.40301794,33.48232828],[126.40348386,33.48212056],[126.40389225,33.48184103],[126.4042274,33.48150041],[126.40447644,33.4811118],[126.4046298,33.48069014],[126.40468158,33.48025162]]]}"
6671694,"2021018","5011013700","50110002  ",제주특별자치도 제주시2,제주특별자치도 제주시 연동(월랑초교 부근),2,2,0,0,2,0,126.477108482172,33.492357713838,"{""type"":""Polygon"",""coordinates"":[[[126.47980343,33.49235771],[126.47975165,33.49191925],[126.47959829,33.49149764],[126.47934925,33.49110907],[126.4790141,33.49076849],[126.47860571,33.49048899],[126.47813979,33.49028129],[126.47763424,33.49015339],[126.47710848,33.49011021],[126.47658272,33.49015339],[126.47607717,33.49028129],[126.47561125,33.49048899],[126.47520287,33.49076849],[126.47486772,33.49110907],[126.47461868,33.49149764],[126.47446532,33.49191925],[126.47441354,33.49235771],[126.47446532,33.49279617],[126.47461868,33.49321778],[126.47486772,33.49360634],[126.47520287,33.4939469],[126.47561125,33.4942264],[126.47607717,33.49443409],[126.47658272,33.49456198],[126.47710848,33.49460516],[126.47763424,33.49456198],[126.47813979,33.49443409],[126.47860571,33.4942264],[126.4790141,33.4939469],[126.47934925,33.49360634],[126.47959829,33.49321778],[126.47975165,33.49279617],[126.47980343,33.49235771]]]}"
6777282,"2022038","1130510300","11305001  ",서울특별시 강북구1,서울특별시 강북구 수유동(수유초교 부근),2,2,0,1,1,0,127.019714453061,37.629815453621,"{""type"":""Polygon"",""coordinates"":[[[127.0224094,37.62981545],[127.02235762,37.62939907],[127.02220426,37.62899868],[127.02195522,37.62862968],[127.02162007,37.62830624],[127.02121168,37.62804081],[127.02074576,37.62784357],[127.02024021,37.62772211],[127.01971445,37.6276811],[127.0191887,37.62772211],[127.01868314,37.62784357],[127.01821722,37.62804081],[127.01780884,37.62830624],[127.01747369,37.62862968],[127.01722465,37.62899868],[127.01707129,37.62939907],[127.01701951,37.62981545],[127.01707129,37.63023184],[127.01722465,37.63063222],[127.01747369,37.63100121],[127.01780884,37.63132463],[127.01821722,37.63159006],[127.01868314,37.63178728],[127.0191887,37.63190874],[127.01971445,37.63194974],[127.02024021,37.63190874],[127.02074576,37.63178728],[127.02121168,37.63159006],[127.02162007,37.63132463],[127.02195522,37.63100121],[127.02220426,37.63063222],[127.02235762,37.63023184],[127.0224094,37.62981545]]]}"
6777307,"2022038","1135010600","11350001  ",서울특별시 노원구1,서울특별시 노원구 중계동(청계초교 부근),2,2,0,0,2,0,127.067714910216,37.644671375185,"{""type"":""Polygon"",""coordinates"":[[[127.07040986,37.64467138],[127.07035807,37.64425507],[127.07020472,37.64385476],[127.06995568,37.64348584],[127.06962052,37.64316247],[127.06921214,37.64289709],[127.06874622,37.64269989],[127.06824067,37.64257845],[127.06771491,37.64253745],[127.06718915,37.64257845],[127.0666836,37.64269989],[127.06621768,37.64289709],[127.0658093,37.64316247],[127.06547414,37.64348584],[127.0652251,37.64385476],[127.06507175,37.64425507],[127.06501996,37.64467138],[127.06507175,37.64508768],[127.0652251,37.64548798],[127.06547414,37.64585689],[127.0658093,37.64618025],[127.06621768,37.64644562],[127.0666836,37.64664281],[127.06718915,37.64676424],[127.06771491,37.64680524],[127.06824067,37.64676424],[127.06874622,37.64664281],[127.06921214,37.64644562],[127.06962052,37.64618025],[127.06995568,37.64585689],[127.07020472,37.64548798],[127.07035807,37.64508768],[127.07040986,37.64467138]]]}"
6777284,"2022038","1138010400","11380001  ",서울특별시 은평구1,서울특별시 은평구 갈현동(갈현초교 부근),2,2,0,0,2,0,126.916446345723,37.620032793879,"{""type"":""Polygon"",""coordinates"":[[[126.91914129,37.62003279],[126.91908951,37.61961635],[126.91893615,37.61921591],[126.91868711,37.61884686],[126.91835196,37.61852339],[126.91794358,37.61825792],[126.91747766,37.61806065],[126.9169721,37.61793918],[126.91644635,37.61789816],[126.91592059,37.61793918],[126.91541503,37.61806065],[126.91494911,37.61825792],[126.91454073,37.61852339],[126.91420558,37.61884686],[126.91395654,37.61921591],[126.91380318,37.61961635],[126.9137514,37.62003279],[126.91380318,37.62044923],[126.91395654,37.62084967],[126.91420558,37.62121871],[126.91454073,37.62154217],[126.91494911,37.62180763],[126.91541503,37.62200488],[126.91592059,37.62212635],[126.91644635,37.62216737],[126.9169721,37.62212635],[126.91747766,37.62200488],[126.91794358,37.62180763],[126.91835196,37.62154217],[126.91868711,37.62121871],[126.91893615,37.62084967],[126.91908951,37.62044923],[126.91914129,37.62003279]]]}"
6777303,"2022038","1150010500","11500001  ",서울특별시 강서구1,서울특별시 강서구 마곡동(공진초교 부근),2,2,0,0,2,0,126.823914907048,37.558398522775,"{""type"":""Polygon"",""coordinates"":[[[126.82660985,37.55839852],[126.82655807,37.55798174],[126.82640471,37.55758096],[126.82615567,37.55721161],[126.82582052,37.55688787],[126.82541214,37.55662217],[126.82494622,37.55642475],[126.82444066,37.55630317],[126.82391491,37.55626212],[126.82338915,37.55630317],[126.8228836,37.55642475],[126.82241768,37.55662217],[126.82200929,37.55688787],[126.82167414,37.55721161],[126.8214251,37.55758096],[126.82127174,37.55798174],[126.82121996,37.55839852],[126.82127174,37.55881531],[126.8214251,37.55921607],[126.82167414,37.55958542],[126.82200929,37.55990915],[126.82241768,37.56017483],[126.8228836,37.56037225],[126.82338915,37.56049381],[126.82391491,37.56053486],[126.82444066,37.56049381],[126.82494622,37.56037225],[126.82541214,37.56017483],[126.82582052,37.55990915],[126.82615567,37.55958542],[126.82640471,37.55921607],[126.82655807,37.55881531],[126.82660985,37.55839852]]]}"
6777299,"2022038","1153010200","11530001  ",서울특별시 구로구1,서울특별시 구로구 구로동(애경어린이집 부근),2,2,0,0,2,0,126.884800119331,37.499774262773,"{""type"":""Polygon"",""coordinates"":[[[126.88749507,37.49977426],[126.88744328,37.49935715],[126.88728992,37.49895606],[126.88704088,37.49858642],[126.88670573,37.49826242],[126.88629735,37.49799652],[126.88583143,37.49779894],[126.88532588,37.49767726],[126.88480012,37.49763618],[126.88427436,37.49767726],[126.88376881,37.49779894],[126.88330289,37.49799652],[126.8828945,37.49826242],[126.88255935,37.49858642],[126.88231031,37.49895606],[126.88215696,37.49935715],[126.88210517,37.49977426],[126.88215696,37.50019137],[126.88231031,37.50059245],[126.88255935,37.50096209],[126.8828945,37.50128608],[126.88330289,37.50155197],[126.88376881,37.50174954],[126.88427436,37.5018712],[126.88480012,37.50191228],[126.88532588,37.5018712],[126.88583143,37.50174954],[126.88629735,37.50155197],[126.88670573,37.50128608],[126.88704088,37.50096209],[126.88728992,37.50059245],[126.88744328,37.50019137],[126.88749507,37.49977426]]]}"
6777276,"2022038","1156012700","11560001  ",서울특별시 영등포구1,서울특별시 영등포구 양평동3가(선유초교 부근),2,2,0,0,2,0,126.892675512166,37.531722841237,"{""type"":""Polygon"",""coordinates"":[[[126.89537046,37.53172284],[126.89531868,37.53130591],[126.89516532,37.53090499],[126.89491628,37.5305355],[126.89458113,37.53021164],[126.89417274,37.52994586],[126.89370682,37.52974836],[126.89320127,37.52962674],[126.89267551,37.52958567],[126.89214975,37.52962674],[126.8916442,37.52974836],[126.89117828,37.52994586],[126.8907699,37.53021164],[126.89043475,37.5305355],[126.89018571,37.53090499],[126.89003235,37.53130591],[126.88998057,37.53172284],[126.89003235,37.53213977],[126.89018571,37.53254068],[126.89043475,37.53291016],[126.8907699,37.53323401],[126.89117828,37.53349978],[126.8916442,37.53369727],[126.89214975,37.53381888],[126.89267551,37.53385995],[126.89320127,37.53381888],[126.89370682,37.53369727],[126.89417274,37.53349978],[126.89458113,37.53323401],[126.89491628,37.53291016],[126.89516532,37.53254068],[126.89531868,37.53213977],[126.89537046,37.53172284]]]}"
6777585,"2022038","1156013200","11560002  ",서울특별시 영등포구2,서울특별시 영등포구 신길동(도림초교 부근),1,1,1,0,0,0,126.907025172075,37.506284167281,"{""type"":""Polygon"",""coordinates"":[[[126.90972012,37.50628417],[126.90966834,37.50586709],[126.90951498,37.50546604],[126.90926594,37.50509642],[126.90893079,37.50477245],[126.9085224,37.50450658],[126.90805648,37.50430901],[126.90755093,37.50418735],[126.90702517,37.50414627],[126.90649941,37.50418735],[126.90599386,37.50430901],[126.90552794,37.50450658],[126.90511956,37.50477245],[126.90478441,37.50509642],[126.90453537,37.50546604],[126.90438201,37.50586709],[126.90433023,37.50628417],[126.90438201,37.50670124],[126.90453537,37.50710229],[126.90478441,37.50747189],[126.90511956,37.50779585],[126.90552794,37.50806172],[126.90599386,37.50825927],[126.90649941,37.50838092],[126.90702517,37.508422],[126.90755093,37.50838092],[126.90805648,37.50825927],[126.9085224,37.50806172],[126.90893079,37.50779585],[126.90926594,37.50747189],[126.90951498,37.50710229],[126.90966834,37.50670124],[126.90972012,37.50628417]]]}"
6777295,"2022038","1162010200","11620001  ",서울특별시 관악구1,서울특별시 관악구 신림동(난우초교 부근),2,2,0,1,1,0,126.918651515756,37.476158912105,"{""type"":""Polygon"",""coordinates"":[[[126.92134646,37.47615891],[126.92129468,37.47574167],[126.92114132,37.47534045],[126.92089228,37.47497069],[126.92055713,37.47464659],[126.92014875,37.4743806],[126.91968283,37.47418296],[126.91917727,37.47406125],[126.91865152,37.47402015],[126.91812576,37.47406125],[126.9176202,37.47418296],[126.91715428,37.4743806],[126.9167459,37.47464659],[126.91641075,37.47497069],[126.91616171,37.47534045],[126.91600835,37.47574167],[126.91595657,37.47615891],[126.91600835,37.47657616],[126.91616171,37.47697736],[126.91641075,37.47734712],[126.9167459,37.47767121],[126.91715428,37.47793718],[126.9176202,37.47813481],[126.91812576,37.47825651],[126.91865152,37.47829761],[126.91917727,37.47825651],[126.91968283,37.47813481],[126.92014875,37.47793718],[126.92055713,37.47767121],[126.92089228,37.47734712],[126.92114132,37.47697736],[126.92129468,37.47657616],[126.92134646,37.47615891]]]}"
6777308,"2022038","2617010100","26170001  ",부산광역시 동구1,부산광역시 동구 초량동(동일중앙초교 부근),2,2,0,2,0,0,129.038747919382,35.123553220206,"{""type"":""Polygon"",""coordinates"":[[[129.04144287,35.12355322],[129.04139108,35.12312319],[129.04123772,35.12270969],[129.04098868,35.12232861],[129.04065353,35.12199458],[129.04024515,35.12172045],[129.03977923,35.12151675],[129.03927368,35.12139131],[129.03874792,35.12134896],[129.03822216,35.12139131],[129.03771661,35.12151675],[129.03725069,35.12172045],[129.0368423,35.12199458],[129.03650715,35.12232861],[129.03625811,35.12270969],[129.03610476,35.12312319],[129.03605297,35.12355322],[129.03610476,35.12398324],[129.03625811,35.12439674],[129.03650715,35.12477782],[129.0368423,35.12511183],[129.03725069,35.12538595],[129.03771661,35.12558964],[129.03822216,35.12571507],[129.03874792,35.12575742],[129.03927368,35.12571507],[129.03977923,35.12558964],[129.04024515,35.12538595],[129.04065353,35.12511183],[129.04098868,35.12477782],[129.04123772,35.12439674],[129.04139108,35.12398324],[129.04144287,35.12355322]]]}"
6777279,"2022038","2638010200","26380001  ",부산광역시 사하구1,부산광역시 사하구 당리동(낙동초교 부근),2,2,0,1,1,0,128.971069931633,35.106765747342,"{""type"":""Polygon"",""coordinates"":[[[128.97376488,35.10676575],[128.97371309,35.10633563],[128.97355974,35.10592205],[128.9733107,35.10554088],[128.97297555,35.10520678],[128.97256716,35.1049326],[128.97210124,35.10472886],[128.97159569,35.10460339],[128.97106993,35.10456103],[128.97054417,35.10460339],[128.97003862,35.10472886],[128.9695727,35.1049326],[128.96916432,35.10520678],[128.96882917,35.10554088],[128.96858013,35.10592205],[128.96842677,35.10633563],[128.96837499,35.10676575],[128.96842677,35.10719586],[128.96858013,35.10760944],[128.96882917,35.1079906],[128.96916432,35.10832468],[128.9695727,35.10859886],[128.97003862,35.10880259],[128.97054417,35.10892804],[128.97106993,35.1089704],[128.97159569,35.10892804],[128.97210124,35.10880259],[128.97256716,35.10859886],[128.97297555,35.10832468],[128.9733107,35.1079906],[128.97355974,35.10760944],[128.97371309,35.10719586],[128.97376488,35.10676575]]]}"
6777306,"2022038","2729011900","27290001  ",대구광역시 달서구1,대구광역시 달서구 대천동(대구한샘초교 부근),3,3,0,0,3,0,128.517591186685,35.818073420253,"{""type"":""Polygon"",""coordinates"":[[[128.52028613,35.81807342],[128.52023435,35.81764709],[128.52008099,35.81723715],[128.51983195,35.81685934],[128.5194968,35.81652818],[128.51908842,35.81625641],[128.5186225,35.81605446],[128.51811694,35.81593011],[128.51759119,35.81588811],[128.51706543,35.81593011],[128.51655988,35.81605446],[128.51609395,35.81625641],[128.51568557,35.81652818],[128.51535042,35.81685934],[128.51510138,35.81723715],[128.51494802,35.81764709],[128.51489624,35.81807342],[128.51494802,35.81849975],[128.51510138,35.81890968],[128.51535042,35.81928749],[128.51568557,35.81961863],[128.51609395,35.81989039],[128.51655988,35.82009233],[128.51706543,35.82021668],[128.51759119,35.82025867],[128.51811694,35.82021668],[128.5186225,35.82009233],[128.51908842,35.81989039],[128.5194968,35.81961863],[128.51983195,35.81928749],[128.52008099,35.81890968],[128.52023435,35.81849975],[128.52028613,35.81807342]]]}"
6777277,"2022038","2729011500","27290002  ",대구광역시 달서구2,대구광역시 달서구 상인동(대구송일초교 부근),3,3,0,0,2,1,128.534061483052,35.823791590411,"{""type"":""Polygon"",""coordinates"":[[[128.53675643,35.82379159],[128.53670465,35.82336529],[128.53655129,35.82295538],[128.53630225,35.82257759],[128.5359671,35.82224646],[128.53555871,35.82197471],[128.53509279,35.82177278],[128.53458724,35.82164843],[128.53406148,35.82160644],[128.53353573,35.82164843],[128.53303017,35.82177278],[128.53256425,35.82197471],[128.53215587,35.82224646],[128.53182072,35.82257759],[128.53157168,35.82295538],[128.53141832,35.82336529],[128.53136654,35.82379159],[128.53141832,35.82421788],[128.53157168,35.82462779],[128.53182072,35.82500557],[128.53215587,35.82533669],[128.53256425,35.82560843],[128.53303017,35.82581035],[128.53353573,35.82593469],[128.53406148,35.82597668],[128.53458724,35.82593469],[128.53509279,35.82581035],[128.53555871,35.82560843],[128.5359671,35.82533669],[128.53630225,35.82500557],[128.53655129,35.82462779],[128.53670465,35.82421788],[128.53675643,35.82379159]]]}"
6777265,"2022038","2729011400","27290003  ",대구광역시 달서구3,대구광역시 달서구 본리동(아이위드유치원 부근),2,2,0,1,1,0,128.541533978711,35.84243469021,"{""type"":""Polygon"",""coordinates"":[[[128.54422892,35.84243469],[128.54417714,35.84200849],[128.54402378,35.84159867],[128.54377474,35.84122098],[128.54343959,35.84088993],[128.54303121,35.84061824],[128.54256529,35.84041635],[128.54205974,35.84029203],[128.54153398,35.84025006],[128.54100822,35.84029203],[128.54050267,35.84041635],[128.54003675,35.84061824],[128.53962836,35.84088993],[128.53929321,35.84122098],[128.53904417,35.84159867],[128.53889082,35.84200849],[128.53883903,35.84243469],[128.53889082,35.84286088],[128.53904417,35.8432707],[128.53929321,35.84364838],[128.53962836,35.84397942],[128.54003675,35.8442511],[128.54050267,35.84445298],[128.54100822,35.84457729],[128.54153398,35.84461927],[128.54205974,35.84457729],[128.54256529,35.84445298],[128.54303121,35.8442511],[128.54343959,35.84397942],[128.54377474,35.84364838],[128.54402378,35.8432707],[128.54417714,35.84286088],[128.54422892,35.84243469]]]}"
