201912,전남고흥경찰서,1453,381,1,119,233,7,518,62,132,694,418,341,20,33,105,111,225,253,363,343,179,217,212,203,217,240,185,273,42,15,239,6,43,650,185,0,0,2021-10-27 13:25
201912,전남강진경찰서,1003,143,8,32,258,12,412,34,104,432,314,257,11,33,63,84,143,199,211,259,110,138,157,158,143,168,129,157,36,9,135,3,16,586,61,0,0,2021-10-27 13:25
201912,인천해양경비안전서,3770,25,3424,2,68,50,60,8,133,141,20,3609,0,0,8,8,24,46,74,3610,415,626,617,542,502,664,404,2318,4,0,4,0,11,32,1401,0,0,2021-10-27 13:25
201912,인천지방경찰청,2744,110,36,310,253,165,587,189,1094,656,478,1610,89,128,369,229,165,104,42,1618,276,414,465,417,442,417,313,1064,138,27,240,4,22,432,817,0,0,2021-10-27 13:25
201912,인천중부경찰서,8031,1457,46,866,530,114,3106,781,1131,3751,1985,2295,117,315,941,1019,1221,1235,839,2344,926,1157,1191,1196,1242,1226,1093,1490,282,185,854,36,224,3386,1574,0,0,2021-10-27 13:25
201912,인천연수경찰서,8089,2015,95,696,520,62,3349,569,783,3695,2272,2122,215,340,1173,1250,1269,1137,573,2132,865,1210,1169,1247,1244,1281,1073,1715,299,79,1030,39,294,2724,1909,0,0,2021-10-27 13:25
201912,인천서부경찰서,15270,3416,52,1482,1119,119,6465,939,1678,7308,4058,3904,334,704,1957,2195,2441,2417,1284,3938,1660,2231,2360,2254,2401,2407,1957,2797,660,162,1732,104,601,5994,3220,0,0,2021-10-27 13:25
201912,인천삼산경찰서,8495,1333,79,542,606,141,4166,652,976,3758,2446,2291,146,591,1530,1031,1040,1153,687,2317,1144,1226,1159,1221,1203,1249,1293,1285,928,157,1067,62,301,3398,1297,0,0,2021-10-27 13:25
201912,인천부평경찰서,8024,1300,82,628,528,72,3642,826,946,3690,2454,1880,122,382,1259,1095,1238,1247,796,1885,986,1176,1153,1220,1255,1176,1058,1392,346,132,1114,36,425,3144,1435,0,0,2021-10-27 13:25
201912,인천논현경찰서,5964,1144,82,388,420,81,2783,292,774,2728,1637,1599,129,234,708,887,943,927,527,1609,680,888,948,937,877,874,760,1100,228,45,671,37,216,2581,1086,0,0,2021-10-27 13:25
201912,인천남부경찰서,14704,2935,117,744,701,87,6621,1970,1529,6591,4333,3780,196,622,2312,2035,2054,2266,1418,3801,1794,2160,2178,2148,2280,2218,1926,2949,1009,273,2079,75,499,5738,2082,0,0,2021-10-27 13:25
201912,인천남동경찰서,9839,1600,78,619,670,204,4962,784,922,4474,2967,2398,155,486,1773,1448,1378,1387,806,2406,1215,1379,1397,1492,1521,1513,1322,1666,797,114,1189,96,432,3897,1648,0,0,2021-10-27 13:25
201912,인천계양경찰서,8333,1609,21,572,605,72,3850,488,1116,3645,2375,2313,138,297,1047,1141,1229,1418,730,2333,962,1281,1229,1250,1222,1287,1102,1383,574,115,993,49,338,3296,1585,0,0,2021-10-27 13:25
201912,인천강화경찰서,1688,458,7,75,100,25,750,64,209,755,504,429,33,57,101,139,241,337,348,432,218,277,223,211,252,268,239,313,39,38,228,10,42,753,265,0,0,2021-10-27 13:25
201912,울진해양경찰서,2205,4,2094,0,20,1,15,2,69,16,1,2188,0,0,3,1,3,6,4,2188,340,325,294,347,317,294,288,2001,0,0,2,0,2,198,2,0,0,2021-10-27 13:25
201912,울산해양경비안전서,2323,24,1918,0,47,99,14,0,221,46,6,2271,0,0,17,2,4,16,13,2271,304,310,488,306,306,307,302,531,0,0,1,0,4,1570,217,0,0,2021-10-27 13:25
201912,울산지방경찰청,737,38,23,151,81,201,64,19,160,167,146,424,43,16,29,53,60,77,21,438,38,141,119,132,115,125,67,269,48,27,100,8,5,96,184,0,0,2021-10-27 13:25
201912,울산중부경찰서,9145,1396,94,1454,922,108,3320,741,1110,4178,2654,2313,232,386,1080,1373,1447,1474,831,2322,1057,1346,1318,1350,1390,1480,1204,1686,398,73,1293,93,319,3877,1406,0,0,2021-10-27 13:25
201912,울산울주경찰서,5735,1207,3,541,517,45,2211,287,924,2473,1459,1803,123,222,477,671,868,954,599,1821,668,825,884,811,846,945,756,949,144,36,610,31,172,2815,978,0,0,2021-10-27 13:25
201912,울산동부경찰서,5131,890,26,477,599,60,1961,394,724,2303,1475,1353,134,176,511,798,803,803,547,1359,608,741,775,753,787,791,676,835,250,56,714,64,173,2435,604,0,0,2021-10-27 13:25
201912,울산남부경찰서,11450,2021,49,1235,834,57,4044,911,2299,4860,3130,3460,185,397,1577,1405,1697,1787,932,3470,1434,1629,1640,1643,1715,1805,1584,1921,786,183,1008,77,360,5343,1772,0,0,2021-10-27 13:25
201912,완도해양경비안전서,1542,18,1318,2,87,15,20,4,78,39,6,1497,0,0,0,9,10,17,9,1497,216,241,231,220,247,186,201,1444,1,1,0,0,7,2,87,0,0,2021-10-27 13:25
201912,여수해양경비안전서,5068,62,4493,6,163,14,129,2,199,216,35,4817,0,2,54,32,36,69,57,4818,763,704,654,638,629,757,923,4828,1,0,5,0,4,207,23,0,0,2021-10-27 13:25
201912,속초해양경비안전서,911,3,803,1,22,5,8,0,69,29,7,875,0,0,3,6,6,7,14,875,114,138,142,132,128,132,125,347,0,0,0,0,1,559,4,0,0,2021-10-27 13:25
201912,서해해양경비안전본부,26,7,0,1,0,9,0,0,9,4,0,22,0,0,2,0,1,0,1,22,0,8,6,7,1,4,0,16,0,0,1,0,2,2,5,0,0,2021-10-27 13:25
201912,서울혜화경찰서,4766,810,39,754,267,48,1737,656,455,2360,1387,1019,19,155,784,695,611,786,694,1022,539,706,737,713,718,771,582,1013,185,100,313,34,445,1927,749,3486932,151790,2021-10-27 13:25
201912,서울지방경찰청,7341,242,38,1347,350,276,2758,651,1679,1932,3197,2212,245,353,1685,779,785,711,464,2319,632,1226,1260,1167,1125,1248,683,3935,246,121,1067,17,55,574,1326,0,0,2021-10-27 13:25
201912,서울중부경찰서,6177,1095,24,738,251,20,2713,778,558,3219,1903,1055,40,259,1222,1017,918,926,719,1076,655,949,946,973,927,984,743,1346,260,190,512,56,385,2350,1078,3512016,120237,2021-10-27 13:25
201912,서울중랑경찰서,10834,1818,50,925,700,47,5182,1162,950,5197,3514,2123,224,450,1529,1416,1643,1982,1442,2148,1357,1600,1631,1529,1595,1630,1492,2066,517,144,1414,80,540,4431,1642,2584463,401284,2021-10-27 13:25
201912,서울종암경찰서,4706,850,36,342,283,20,1950,465,760,2141,1393,1172,92,155,587,592,730,706,668,1176,534,727,774,658,686,663,664,810,150,85,649,50,188,2154,620,3236270,432006,2021-10-27 13:25
201912,서울종로경찰서,5585,1157,16,429,289,19,2126,901,648,2901,1536,1148,39,125,915,797,884,881,785,1159,523,785,830,849,887,889,822,1245,344,194,236,49,265,2415,837,3486932,151790,2021-10-27 13:25
201912,서울은평경찰서,6435,1269,52,690,322,53,2553,831,665,2961,2179,1295,135,314,969,878,977,1000,861,1301,748,943,969,871,1050,1001,853,1391,369,96,861,64,247,2220,1187,2893760,481927,2021-10-27 13:25
201912,서울용산경찰서,9230,2006,10,885,447,54,3542,1375,911,4640,2616,1974,63,280,1955,1558,1315,1156,900,2003,1271,1275,1355,1236,1298,1409,1386,1414,992,166,717,84,321,3733,1803,3719494,225960,2021-10-27 13:25
201912,서울영등포경찰서,15662,2779,66,1176,608,31,7567,1828,1607,8136,4598,2928,223,522,2702,2453,2263,2539,2011,2949,1932,2271,2288,2290,2323,2493,2065,3274,668,297,1194,145,518,6713,2853,3375393,363735,2021-10-27 13:25
201912,서울양천경찰서,9373,2126,24,929,486,58,4066,876,808,4573,2908,1892,319,415,1139,1273,1517,1572,1221,1917,1005,1488,1433,1388,1368,1468,1223,1736,310,76,1021,47,377,3837,1969,3596148,459500,2021-10-27 13:25
201912,서울수서경찰서,10392,3805,32,1236,362,43,3478,663,773,5035,3261,2096,157,362,1392,1638,1650,1719,1331,2143,858,1648,1662,1670,1668,1740,1146,2958,309,155,891,78,245,3416,2340,4882461,541601,2021-10-27 13:25
201912,서울송파경찰서,18583,4576,34,1729,882,37,8115,1681,1529,9340,5564,3679,345,620,2865,3068,2920,2898,2154,3713,1989,2763,2840,2707,2892,3025,2367,4225,963,249,1857,159,686,6997,3447,3976746,666299,2021-10-27 13:25
201912,서울성북경찰서,4685,1038,27,540,331,16,1794,367,572,2142,1593,950,90,238,830,617,637,665,646,962,500,706,746,735,697,717,584,1001,149,63,590,29,179,1893,781,3236270,432006,2021-10-27 13:25
201912,서울성동경찰서,7826,1676,11,996,344,37,3109,868,785,3816,2306,1704,97,272,1361,1255,1114,1151,863,1713,820,1155,1203,1247,1115,1309,977,1744,237,91,954,45,269,3164,1322,3618648,306772,2021-10-27 13:25
201912,서울서초경찰서,14429,4861,54,714,687,35,5935,1180,963,6961,4444,3024,152,572,2861,2279,1988,2019,1483,3075,1435,2160,2150,2212,2299,2363,1810,3693,1102,179,850,86,477,4750,3292,4993836,430658,2021-10-27 13:25
201912,서울서부경찰서,4256,831,24,376,232,117,1780,534,362,2069,1309,878,93,167,606,574,627,705,598,886,492,635,636,657,669,648,519,903,207,73,650,53,208,1492,670,2893760,481927,2021-10-27 13:25
201912,서울서대문경찰서,8620,1639,32,995,417,117,3858,768,794,3914,2925,1781,137,446,1679,1190,1090,1185,1104,1789,924,1300,1252,1278,1307,1413,1146,1810,403,186,1067,99,356,3131,1568,3467929,308345,2021-10-27 13:25
201912,서울방배경찰서,4125,1127,3,482,157,17,1447,287,605,1996,1191,938,51,167,584,579,632,613,555,944,380,628,635,659,661,657,505,707,79,27,350,24,87,1728,1123,4993836,430658,2021-10-27 13:25
201912,서울마포경찰서,12859,2617,36,1112,694,37,5314,1445,1604,5937,3921,3001,136,767,3200,1788,1481,1390,1057,3040,1714,1786,1925,1699,1827,1985,1923,2252,1135,169,1008,132,559,5250,2354,3748101,356354,2021-10-27 13:25
201912,서울동작경찰서,8849,1928,24,916,414,63,3806,768,930,4330,2820,1699,134,377,1616,1320,1148,1332,1205,1717,976,1247,1393,1287,1391,1413,1142,1918,310,112,1044,62,386,3679,1338,3399837,393645,2021-10-27 13:25
201912,서울동대문경찰서,10273,2101,21,1126,549,77,3863,1198,1338,5240,2941,2092,127,362,1489,1385,1502,1694,1602,2112,1186,1471,1574,1496,1524,1659,1363,2092,478,190,1013,99,463,4371,1567,3037058,342991,2021-10-27 13:25
201912,서울도봉경찰서,6305,1459,17,808,442,77,2423,478,601,3009,1977,1319,119,274,783,816,968,1059,961,1325,727,983,947,900,958,987,803,1226,242,49,917,74,256,2336,1205,2746838,336982,2021-10-27 13:25
201912,서울노원경찰서,10786,2239,7,956,751,89,4746,977,1021,5034,3488,2264,251,598,1566,1311,1691,1675,1412,2282,1260,1548,1663,1505,1649,1679,1482,2258,505,87,1599,98,431,4165,1643,3229816,540726,2021-10-27 13:25
