"2021","천안동남",6,3,2,1,0,0,1,5,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,2,0,0,0
"2021","속초",3,0,3,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2021","인천삼산",10,2,7,1,0,1,0,8,0,1,1,2,3,0,2,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,2,0,0,0,0
"2021","서울성북",7,0,5,2,0,1,0,3,2,1,1,1,1,0,0,1,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,3256154,1651896
"2021","하남",7,4,3,0,0,0,1,6,0,0,1,1,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
"2021","부산동부",5,1,2,2,0,0,1,4,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0
"2021","광명",12,3,7,2,0,0,6,5,0,1,2,1,3,4,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,1,0,3,0,0,0,1,0,0,0
"2021","제천",3,1,2,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"2021","분당",27,11,14,2,0,0,5,15,6,1,1,0,1,2,11,4,8,0,0,0,0,0,1,0,0,1,0,2,2,2,0,2,1,0,1,2,1,6,0,3,3,0,0
"2021","창원서부",2,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"2021","대구수성",11,5,5,1,0,1,3,6,1,0,0,2,1,2,3,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,2,2,0,0,0
"2021","제주청",1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","인천서부",12,1,9,2,0,0,2,7,3,0,1,2,1,2,3,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,1,1,3,0,0,0,1,0,0
"2021","대구북부",6,2,3,1,0,0,0,5,0,1,0,0,1,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
"2021","수원중부",16,5,9,2,0,0,4,10,1,1,0,4,2,4,2,2,2,0,3,1,0,0,0,0,1,0,0,1,0,1,1,1,0,3,0,1,1,0,2,0,0,0,0
"2021","대전유성",5,1,4,0,0,0,2,3,0,0,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"2021","서귀포",5,2,2,1,0,0,1,3,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"2021","진주",16,3,13,0,0,0,2,10,1,3,1,3,4,5,0,0,3,0,0,0,1,0,0,0,0,0,1,1,0,2,2,1,1,3,1,1,0,0,1,1,0,0,0
"2021","대전대덕",6,1,5,0,0,0,2,4,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
"2021","경산",7,2,4,1,0,0,0,6,1,0,0,1,0,2,0,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"2021","인천남동",9,3,6,0,0,0,2,5,1,1,1,1,1,0,2,3,1,0,0,1,0,1,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0
"2021","부안",8,4,4,0,0,0,0,3,2,3,0,2,0,1,1,0,4,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2021","의정부",17,4,12,1,0,0,5,10,2,0,0,1,3,5,3,4,1,0,1,0,0,0,0,0,0,0,0,2,2,1,3,4,0,1,0,0,0,1,0,2,0,0,0
"2021","보령",5,1,3,1,0,0,0,4,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","경주",8,4,3,1,0,0,2,3,1,2,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0
"2021","대전둔산",8,5,2,1,0,0,0,6,1,1,0,0,2,1,2,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
"2021","서울관악",25,5,18,2,0,1,1,18,2,3,6,3,2,2,6,4,2,1,2,0,0,0,0,0,0,0,1,2,0,0,3,2,1,3,1,1,3,3,0,0,2,2782525,988750
"2021","성남수정",6,1,4,1,0,0,0,2,2,2,1,2,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
"2021","광주북부",12,7,5,0,0,0,2,6,1,3,1,3,2,1,0,4,1,0,0,0,1,0,0,0,1,0,1,0,0,0,3,0,1,2,1,0,0,1,0,0,1,0,0
"2021","울산동부",6,3,2,1,0,0,1,2,0,3,0,1,2,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
"2021","대전동부",3,0,2,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2021","옥천",3,0,2,1,0,0,0,2,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2021","완도",1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2021","대구강북",4,3,0,1,0,0,1,2,1,0,0,1,0,0,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2021","안산단원",14,3,9,2,0,0,3,9,1,1,4,1,2,4,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2,0,2,1,1,1,0,0,1,2,0,0
"2021","수원남부",15,4,11,0,0,1,3,8,0,3,2,3,0,2,2,1,5,0,0,0,1,1,0,0,3,0,1,0,1,0,1,0,1,2,1,0,0,1,0,2,0,0,0
"2021","익산",11,3,8,0,0,0,0,9,0,2,1,1,1,1,1,3,3,1,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,1,0,1,0,1,1,0,0
"2021","부산기장",4,2,2,0,0,0,0,4,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"2021","영월",1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2021","대구달성",7,4,3,0,0,0,0,4,3,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,0,0,0,1,0,0
"2021","대구달서",10,3,7,0,0,0,1,6,1,2,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
"2021","순천",6,3,2,1,0,0,0,6,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0
